GEOID,tract,female_clf,female_unemp,male_clf,male_unemp,unemp_rate_f,unemp_rate_f_moe,unemp_rate_m,unemp_rate_m_moe,gap_f_minus_m,cv_f,median_hh_income,pct_poverty,pct_bachelors_plus,total_pop,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh
06037543501,543501,1215,34,1516,242,2.79835390946502,3.70210837374671,15.9630606860158,9.95372125133941,-13.1647067765508,80.4230587180806,97231,11.4635783820074,29.2755616689592,6069,22.441917943648,6.65678035920251,6.85450650848575,58.6917119789092
06037543502,543502,1596,151,1448,48,9.46115288220551,9.52872130084415,3.31491712707182,4.11491793428409,6.14623575513369,61.2244175452294,100284,10.3311810039575,31.6176470588235,4813,51.4855599418242,9.97298981923956,5.75524620818616,26.2206523997507
06037543503,543503,1446,49,1534,17,3.38865836791148,3.79744670212875,1.10821382007823,1.883596477183,2.28044454783325,68.1236639324878,100580,5.51902769475991,40.1509951956074,5473,33.2724282843048,13.3930202813813,4.93330897131372,44.6373104330349
06037543601,543601,1028,42,921,112,4.08560311284047,5.02501219310275,12.1606948968513,6.65530078998301,-8.07509178401078,74.7678757346884,109844,10.1557053218685,30.0716845878136,4322,48.8894030541416,4.51180009254975,6.22397038408144,37.2512725590005
06037543603,543603,674,40,840,0,5.93471810089021,5.89151272906426,0,1.66666666666667,5.93471810089021,60.347713972482,83521,7.2905331882481,33.0541237113402,3676,26.6594124047878,14.3906420021763,18.335146898803,30.0054406964091
06037543605,543605,1273,109,1100,16,8.56245090337785,5.1031374231258,1.45454545454545,2.18560715328921,7.10790544883239,36.2304115314081,93636,6.95528743789922,42.3573904821935,4242,39.2739273927393,12.5412541254125,4.52616690240453,41.1598302687412
06037543606,543606,765,122,876,73,15.9477124183007,8.46375983429518,8.33333333333333,8.18704765183667,7.61437908496732,32.2625754807704,75192,14.5557655954631,36.9642857142857,3939,32.6732673267327,15.029195227215,11.8050266565118,37.8268596090378
06037543607,543607,1065,28,1276,166,2.62910798122066,2.99514265203099,13.0094043887147,7.4011698918303,-10.3802964074941,69.2537326186062,112614,10.5968331303289,34.1308220921354,4991,33.5003005409738,6.45161290322581,5.40973752754959,50.470847525546
06037543701,543701,652,62,918,64,9.50920245398773,6.73769685503559,6.97167755991285,5.10122488772094,2.53752489407488,43.0726379986587,145690,4.80928689883914,24.2481203007519,3063,49.951028403526,5.81129611492001,2.9709435194254,39.7649363369246
06037543703,543703,960,115,1179,153,11.9791666666667,14.7792753713211,12.9770992366412,8.70174315179129,-0.997932569974555,74.9998908760053,120025,6.86298369432952,16.5217391304348,4113,59.2511548747873,9.23899829807926,5.49477267201556,21.9061512278142
06037543704,543704,749,38,796,70,5.07343124165554,5.58149293645946,8.79396984924623,5.67546662666692,-3.72053860759069,66.8779108847885,102925,7.74577954319762,27.0997679814385,3021,58.6891757696127,7.74577954319762,3.70738166170142,26.8454154253558
