GEO_ID,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US06037311500,6026,1127,5312,1141,3195,535,388,341,9,18,734,384,16,29,0,19,970,875,91,80,879,876,714,296,181,102,0,19,53,92,5,9,0,19,320,284,155,144,155,144,0,19
1400000US06037311601,2996,1460,1877,384,1027,340,166,179,0,14,429,205,0,14,0,14,255,133,0,14,255,133,1119,1225,85,67,0,14,6,10,0,14,0,14,153,171,875,1224,854,1227,21,27
1400000US06037311602,4618,621,3698,594,2479,490,297,188,0,14,674,344,19,36,9,15,220,155,20,33,200,151,920,330,197,138,0,14,0,14,0,14,0,14,432,260,291,265,267,256,24,44
1400000US06037311700,5763,773,3836,552,2855,351,90,96,0,19,523,188,9,21,0,19,359,336,145,243,214,204,1927,747,200,106,0,19,31,59,0,19,0,19,351,177,1345,746,1345,746,0,19
1400000US06037311801,2811,463,1745,447,1367,429,248,151,0,14,74,55,0,14,18,19,38,49,0,14,38,49,1066,373,49,47,34,54,16,24,0,14,0,14,441,252,526,276,389,280,137,140
1400000US06037311802,4081,776,2496,672,1620,617,322,198,0,14,334,223,0,14,27,31,193,193,0,14,193,193,1585,293,411,259,0,14,30,66,0,14,0,14,806,300,338,202,169,115,169,152
1400000US06037320101,3385,495,348,235,202,125,61,84,0,14,85,133,0,14,0,14,0,14,0,14,0,14,3037,475,449,306,24,27,109,93,0,14,0,14,1464,490,991,329,971,323,20,25
1400000US06037320102,3715,783,216,80,164,66,4,9,0,14,35,24,0,14,0,14,13,15,0,14,13,15,3499,799,429,234,0,14,19,29,20,29,0,14,2447,858,584,220,518,204,66,72
1400000US06037320201,3939,1046,115,77,61,56,12,21,0,14,10,20,0,14,0,14,32,38,0,14,32,38,3824,1060,953,1020,0,14,0,14,0,14,0,14,1397,563,1474,525,1217,534,257,280
1400000US06037320202,5863,898,519,276,445,257,8,11,0,19,43,57,0,19,0,19,23,41,23,41,0,19,5344,1006,370,263,0,19,135,114,0,19,0,19,2769,794,2070,868,2070,868,0,19
1400000US06037320300,6730,882,588,262,173,88,113,115,27,59,275,235,0,19,0,19,0,19,0,19,0,19,6142,916,1158,498,0,19,153,124,0,19,0,19,2184,717,2647,713,2591,716,56,73
1400000US06037400205,2482,319,2113,317,1256,387,321,270,0,14,383,196,0,14,50,71,103,99,62,85,41,40,369,148,56,59,0,14,0,14,0,14,0,14,75,39,238,133,157,95,81,87
1400000US06037400206,5199,710,4083,711,2732,542,136,117,15,23,826,133,40,60,0,19,334,213,101,116,233,178,1116,460,128,125,0,19,12,19,0,19,0,19,516,388,460,179,439,184,21,23
1400000US06037400207,4618,598,3214,492,2253,495,117,83,58,91,449,136,0,14,0,14,337,278,66,110,271,258,1404,375,411,339,0,14,92,115,56,85,0,14,193,95,652,257,645,257,7,14
1400000US06037400208,1382,205,1091,138,923,155,0,14,0,14,63,59,0,14,0,14,105,54,53,40,52,42,291,93,32,24,0,14,8,12,0,14,0,14,101,66,150,72,115,47,35,42
1400000US06037400209,4696,578,3809,518,2345,331,360,384,0,14,927,307,0,14,18,48,159,122,29,35,130,117,887,240,105,68,0,14,0,14,0,14,0,14,298,253,484,204,421,205,63,76
1400000US06037400304,8516,1023,4865,1123,2382,758,196,149,0,19,1601,989,94,139,13,21,579,275,53,53,526,264,3651,601,695,458,0,19,116,174,23,37,0,19,1117,533,1700,538,1690,538,10,16
1400000US06037400402,4324,668,3083,395,1977,364,117,70,0,14,784,224,0,14,11,17,194,107,0,14,194,107,1241,439,359,244,0,14,78,95,0,14,0,14,183,112,621,441,567,434,54,68
1400000US06037400403,4222,773,2372,417,1464,417,219,159,0,14,388,122,0,14,0,14,301,255,247,242,54,50,1850,514,334,232,0,14,19,31,0,14,0,14,704,275,793,442,747,450,46,46
1400000US06037400404,4246,551,3386,542,2207,515,97,133,0,14,767,393,0,14,52,81,263,163,30,37,233,158,860,305,64,54,0,14,22,37,110,165,0,14,166,150,498,213,304,192,194,142
1400000US06037400501,1839,271,1562,271,1228,258,9,2,0,14,258,125,0,14,10,15,57,60,5,8,52,60,277,119,84,71,0,14,0,14,0,14,0,14,85,81,108,71,108,71,0,14
1400000US06037400602,4366,571,1145,322,717,314,111,91,11,17,217,127,0,14,29,34,60,63,0,14,60,63,3221,609,392,265,0,14,22,28,0,14,0,14,1592,548,1215,443,1098,435,117,132
1400000US06037400603,4793,735,2741,482,1153,334,161,133,12,19,1346,466,0,14,17,26,52,44,0,14,52,44,2052,728,237,131,0,14,43,61,9,24,0,14,387,198,1376,676,1253,658,123,115
1400000US06037400605,6904,641,4478,520,1516,280,127,81,0,19,2433,384,0,19,37,60,365,342,18,30,347,337,2426,506,214,104,3,6,0,19,25,44,3,6,793,309,1388,551,1262,543,126,101
1400000US06037400801,6825,603,4774,675,2783,397,285,281,45,71,1361,474,0,19,11,21,289,135,35,41,254,109,2051,499,471,342,12,15,24,53,19,25,0,19,871,414,654,292,401,177,253,194
1400000US06037401001,2605,303,1814,271,1376,217,0,14,0,14,304,162,0,14,0,14,134,96,0,14,134,96,791,123,449,211,0,14,0,14,0,14,0,14,218,179,124,85,80,68,44,49
1400000US06037401002,4553,650,2730,546,2210,574,241,244,0,14,161,78,0,14,13,19,105,97,58,86,47,32,1823,375,239,124,12,20,15,28,19,28,0,14,709,297,829,321,657,250,172,177
1400000US06037401101,5547,892,2179,367,1362,302,81,72,4,8,426,248,16,27,149,134,141,93,55,64,86,66,3368,838,456,310,14,22,91,106,0,19,0,19,1363,425,1444,791,1337,707,107,114
1400000US06037401102,3854,645,2199,440,1411,436,98,57,0,14,362,105,0,14,0,14,328,208,44,68,284,198,1655,534,175,114,35,52,3,5,0,14,0,14,483,300,959,497,860,489,99,115
1400000US06037401201,3502,781,1694,312,1157,272,16,24,0,14,312,229,0,14,0,14,209,175,9,13,200,176,1808,809,147,128,6,15,72,100,0,14,0,14,441,298,1142,662,909,574,233,208
1400000US06037401202,4162,500,2265,297,1606,262,91,67,0,14,525,113,0,14,10,16,33,42,24,39,9,14,1897,409,288,199,19,22,132,152,11,17,0,14,652,283,795,348,766,332,29,47
1400000US06037401203,4967,731,2707,461,1638,325,292,228,0,14,333,135,0,14,41,50,403,232,32,30,371,231,2260,720,323,194,0,14,35,45,35,28,0,14,727,323,1140,640,1066,638,74,63
1400000US06037401303,2246,377,1614,333,646,197,103,146,3,5,684,196,0,14,85,106,93,80,0,14,93,80,632,210,124,112,0,14,103,163,0,14,0,14,57,41,348,101,339,99,9,14
1400000US06037401304,4938,534,2910,577,1332,455,176,221,0,14,1218,454,0,14,0,14,184,130,102,111,82,82,2028,456,301,211,0,14,0,14,0,14,0,14,577,399,1150,505,1137,507,13,22
1400000US06037401311,6766,706,3726,578,2689,455,308,259,0,19,491,277,0,19,0,19,238,152,0,19,238,152,3040,602,483,307,28,45,19,27,0,19,0,19,987,533,1523,492,954,384,569,456
1400000US06037401312,4645,467,2948,426,1817,417,84,102,1,2,728,230,0,14,24,30,294,254,19,31,275,251,1697,350,312,254,0,14,82,118,34,54,0,14,630,279,639,233,625,232,14,22
1400000US06037401500,5993,936,2643,342,1571,325,262,168,0,19,584,155,0,19,50,45,176,106,42,54,134,91,3350,872,652,330,16,31,0,19,0,19,0,19,744,273,1938,879,1858,890,80,61
1400000US06037401601,5073,606,3592,566,2795,505,50,107,81,125,209,124,0,19,0,19,457,259,0,19,457,259,1481,355,667,319,0,19,20,33,0,19,0,19,354,206,440,229,390,218,50,81
1400000US06037401602,5344,701,3329,623,2257,634,351,280,18,29,441,177,0,19,43,58,219,129,33,53,186,125,2015,444,369,204,0,19,131,147,5,27,0,19,551,223,959,288,781,286,178,137
1400000US06037401705,2596,266,1527,172,1080,211,101,72,0,14,132,108,21,45,22,23,171,108,17,29,154,108,1069,268,81,109,0,14,32,37,0,14,0,14,331,260,625,157,563,151,62,51
1400000US06037401706,5106,632,2270,549,1090,354,236,165,0,19,624,382,34,34,22,28,264,148,6,12,258,150,2836,653,340,167,0,19,33,43,10,16,0,19,1676,664,777,487,718,480,59,60
1400000US06037401707,8178,1420,3646,626,1257,405,689,252,10,17,1182,387,0,19,180,193,328,225,45,58,283,226,4532,1423,368,228,0,19,110,158,0,19,0,19,2892,1426,1162,764,1132,765,30,52
1400000US06037401801,4496,730,3218,721,1919,607,242,168,0,14,906,472,0,14,0,14,151,99,19,31,132,92,1278,295,222,154,3,9,0,14,7,13,0,14,314,192,732,310,509,258,223,166
1400000US06037401802,3896,477,2834,431,1631,282,379,292,0,14,443,210,3,9,0,14,378,222,66,79,312,215,1062,156,88,82,0,14,0,14,9,15,6,11,247,205,712,200,577,204,135,119
1400000US06037401901,4643,127,3694,180,1670,206,387,116,0,14,1272,187,6,8,9,20,350,108,0,14,350,108,949,167,224,87,44,43,6,11,32,34,0,14,375,108,268,87,245,84,23,24
1400000US06037401902,5896,819,4366,619,3332,581,277,221,0,19,504,330,9,21,31,49,213,152,6,11,207,152,1530,681,340,221,46,73,302,344,17,27,0,19,337,211,488,306,450,297,38,53
1400000US06037402001,4389,664,2353,604,1028,559,558,287,0,14,640,187,0,14,59,96,68,52,10,15,58,56,2036,429,567,241,0,14,0,14,0,14,0,14,865,464,604,268,529,255,75,87
1400000US06037402002,3719,456,2334,396,1700,379,228,139,0,14,208,122,0,14,98,94,100,71,41,53,59,42,1385,274,172,134,0,14,96,65,0,14,0,14,240,119,877,273,736,276,141,97
1400000US06037402101,4574,594,1270,275,240,186,623,221,0,14,338,179,0,14,0,14,69,72,35,43,34,47,3304,595,256,183,32,46,206,172,7,12,0,14,2088,553,715,455,692,455,23,36
1400000US06037402102,4817,790,1369,303,335,175,426,240,3,13,433,199,0,14,39,69,133,119,60,88,73,87,3448,813,366,230,0,14,241,194,0,14,0,14,1974,751,867,342,817,338,50,60
1400000US06037402200,7245,827,2703,308,1092,214,753,219,0,19,709,205,6,14,59,85,84,66,7,12,77,70,4542,777,382,320,0,19,41,74,0,19,0,19,2172,737,1947,721,1629,666,318,271
1400000US06037402301,5259,653,1116,247,589,279,52,61,0,19,370,188,57,105,0,19,48,48,11,17,37,54,4143,559,561,319,0,19,318,233,0,19,0,19,2013,687,1251,608,1088,570,163,188
1400000US06037402303,3698,570,773,250,329,151,102,65,4,11,231,149,0,14,8,22,99,72,0,14,99,72,2925,592,227,152,0,14,146,179,5,10,0,14,1673,536,874,300,785,288,89,128
1400000US06037402304,4046,774,392,161,122,82,0,14,0,14,208,140,0,14,0,14,62,58,24,41,38,41,3654,796,304,231,0,14,194,164,0,14,0,14,2091,722,1065,340,1042,336,23,36
1400000US06037402403,4826,800,1083,287,650,254,111,61,12,20,245,105,0,14,17,30,48,38,7,12,41,36,3743,734,272,230,1,3,338,426,10,15,0,14,2129,761,993,460,991,460,2,4
1400000US06037402404,1224,168,941,155,441,139,121,94,0,14,309,72,0,14,12,18,58,77,0,14,58,77,283,106,65,40,19,34,28,19,0,14,0,14,102,66,69,47,57,40,12,18
1400000US06037402405,2551,275,419,132,81,94,209,91,0,14,75,73,0,14,0,14,54,53,32,40,22,28,2132,264,234,161,1,3,111,152,24,25,0,14,1381,353,381,195,368,193,13,19
1400000US06037402406,4518,689,1273,349,376,221,77,61,0,14,703,318,16,26,80,83,21,31,0,14,21,31,3245,621,266,158,0,14,190,162,0,14,0,14,1952,729,837,392,790,365,47,61
1400000US06037402501,5394,677,656,246,99,76,336,201,0,19,181,126,0,19,7,10,33,42,0,19,33,42,4738,686,395,323,0,19,214,203,0,19,0,19,3439,811,690,383,656,381,34,31
1400000US06037402503,4716,836,1209,613,156,139,179,205,34,53,840,564,0,14,0,14,0,14,0,14,0,14,3507,778,48,50,0,14,10,17,0,14,0,14,2744,802,705,307,659,311,46,68
1400000US06037402504,2267,313,747,244,85,86,156,154,0,14,493,207,13,15,0,14,0,14,0,14,0,14,1520,319,104,65,9,13,122,130,0,14,20,31,956,335,309,157,287,157,22,26
1400000US06037402601,2921,499,701,289,449,266,55,69,0,14,116,77,20,31,0,14,61,66,45,63,16,24,2220,330,242,126,0,14,48,91,0,14,0,14,1064,411,866,294,860,294,6,9
1400000US06037402602,4498,756,1639,433,948,430,56,65,25,43,427,217,0,14,0,14,183,156,0,14,183,156,2859,626,531,463,0,14,48,62,0,14,0,14,1322,501,958,483,922,481,36,45
1400000US06037402702,5009,598,860,419,239,196,413,344,10,12,175,218,0,19,0,19,23,26,0,19,23,26,4149,595,187,140,19,32,20,22,0,19,0,19,2536,626,1387,552,1302,542,85,144
1400000US06037402703,5443,1445,1372,370,399,226,209,163,0,19,645,273,17,27,0,19,102,105,0,19,102,105,4071,1499,207,151,151,233,7,12,0,19,0,19,1287,431,2419,1360,2419,1360,0,19
1400000US06037402705,3704,477,648,166,137,76,89,94,0,14,310,160,0,14,0,14,112,99,93,104,19,19,3056,489,351,206,86,105,79,72,0,14,0,14,2071,457,469,190,407,178,62,56
1400000US06037402706,3311,462,592,240,239,134,142,93,0,14,198,160,0,14,10,16,3,8,3,8,0,14,2719,468,265,158,0,14,173,187,0,14,0,14,1279,499,1002,342,898,330,104,108
1400000US06037402801,4623,748,400,280,90,88,24,52,0,14,236,244,0,14,0,14,50,47,0,14,50,47,4223,752,169,112,0,14,75,93,11,18,0,14,2926,822,1042,479,983,485,59,70
1400000US06037402803,3341,531,284,162,58,44,152,144,0,14,46,57,0,14,18,27,10,11,0,14,10,11,3057,551,335,312,0,14,71,69,0,14,0,14,1442,383,1209,402,1169,397,40,35
1400000US06037402804,4217,656,668,211,163,133,100,82,7,15,280,116,0,14,0,14,118,120,85,116,33,30,3549,722,97,81,46,77,64,67,0,14,0,14,1952,425,1390,667,1320,664,70,63
1400000US06037402902,6882,928,1957,785,807,731,316,224,11,18,759,327,30,28,9,15,25,49,25,49,0,19,4925,678,286,236,38,58,323,454,0,19,0,19,2807,611,1471,513,1422,512,49,46
1400000US06037402903,3931,362,953,169,161,85,189,159,0,14,557,259,0,14,0,14,46,43,12,17,34,40,2978,380,243,162,0,14,9,16,30,36,0,14,2130,475,566,255,526,246,40,63
1400000US06037402904,3636,509,658,417,147,89,349,417,0,14,82,56,0,14,0,14,80,58,0,14,80,58,2978,384,335,168,0,14,13,17,0,14,0,14,1804,329,826,346,809,344,17,26
1400000US06037403000,6471,824,1574,580,521,293,63,60,275,383,571,213,0,19,23,29,121,130,0,19,121,130,4897,856,510,243,0,19,21,34,0,19,0,19,3067,852,1299,575,1179,547,120,100
1400000US06037403305,2308,294,2022,307,131,59,0,14,8,13,1805,322,39,60,0,14,39,29,0,14,39,29,286,83,6,8,0,14,0,14,0,14,0,14,80,69,200,63,169,49,31,36
1400000US06037403316,6890,908,5396,838,982,220,610,440,0,19,3168,598,0,19,0,19,636,468,0,19,636,468,1494,318,213,225,0,19,69,110,0,19,0,19,586,336,626,335,554,313,72,108
1400000US06037403317,5090,589,3070,356,953,274,309,39,0,19,1499,251,35,49,14,21,260,133,76,58,184,122,2020,516,500,335,9,17,6,10,26,47,0,19,860,454,619,269,527,255,92,58
1400000US06037403318,5894,591,4427,711,749,206,557,321,274,281,2493,641,64,95,18,27,272,146,0,19,272,146,1467,483,118,131,1,9,75,87,28,127,0,19,438,249,807,335,716,337,91,85
1400000US06037403319,4319,602,3549,585,566,201,48,54,0,14,2242,298,17,19,202,305,474,203,0,14,474,203,770,166,34,36,0,14,17,24,12,22,0,14,450,152,257,116,227,114,30,27
1400000US06037403320,5400,742,4733,708,688,198,134,110,0,19,3766,727,24,28,0,19,121,95,0,19,121,95,667,218,6,10,0,19,0,19,24,40,0,19,96,89,541,214,472,215,69,70
1400000US06037403321,4927,594,3771,451,843,291,126,107,0,14,2696,468,0,14,0,14,106,92,46,72,60,55,1156,449,185,190,51,74,0,14,27,32,0,14,527,293,366,229,340,226,26,29
1400000US06037403323,5331,678,4552,657,383,114,302,173,228,223,3465,699,15,26,20,26,139,92,23,26,116,90,779,334,238,233,0,19,44,56,0,19,0,19,186,221,311,136,221,116,90,99
1400000US06037403324,6418,835,5223,704,474,266,145,211,54,43,4468,676,0,19,0,19,82,71,0,19,82,71,1195,624,101,183,0,19,0,19,12,23,0,19,613,631,469,211,469,211,0,19
1400000US06037403325,4706,519,4282,496,604,259,115,131,0,14,3502,473,0,14,0,14,61,53,0,14,61,53,424,240,72,85,0,14,0,14,0,14,0,14,165,129,187,151,182,148,5,9
1400000US06037403326,2350,301,1614,248,269,105,35,39,3,6,1273,229,4,7,0,14,30,30,0,14,30,30,736,210,180,127,0,14,70,79,5,9,0,14,189,92,292,157,200,141,92,70
1400000US06037403327,2402,264,1586,218,509,118,29,40,0,14,956,202,0,14,0,14,92,62,22,29,70,53,816,154,300,169,0,14,13,20,40,42,0,14,223,139,240,112,200,108,40,50
1400000US06037403328,5347,493,4359,460,518,187,19,28,0,19,3502,545,5,10,46,70,269,237,0,19,269,237,988,416,129,99,0,19,14,21,13,21,0,19,459,294,373,240,350,232,23,25
1400000US06037403401,4705,554,3630,568,444,183,149,108,0,14,2888,560,0,14,42,65,107,105,29,47,78,97,1075,450,88,72,0,14,7,19,7,11,0,14,572,377,401,248,401,248,0,14
1400000US06037403402,3241,381,2485,442,386,189,95,89,0,14,1919,488,0,14,55,81,30,29,0,14,30,29,756,276,99,81,21,33,11,20,72,78,0,14,309,231,244,143,195,123,49,57
1400000US06037403403,5061,535,4404,494,320,118,42,38,0,19,3809,495,43,44,24,36,166,109,59,53,107,100,657,402,29,46,0,19,0,19,0,19,0,19,482,410,146,99,146,99,0,19
1400000US06037403404,2114,286,1763,262,208,73,93,115,0,14,1381,213,0,14,0,14,81,44,7,12,74,39,351,144,118,101,0,14,0,14,14,21,0,14,112,85,107,62,89,55,18,22
1400000US06037403407,2368,306,2220,304,305,200,29,44,0,14,1859,305,0,14,0,14,27,30,0,14,27,30,148,97,14,23,0,14,0,14,0,14,0,14,90,91,44,35,31,25,13,20
1400000US06037403408,6156,627,5107,636,355,171,28,36,31,49,4651,654,0,19,11,20,31,34,0,19,31,34,1049,281,48,71,0,19,0,19,63,88,0,19,389,187,549,262,531,262,18,33
1400000US06037403409,3966,399,3240,314,500,197,91,86,0,14,2475,334,93,106,0,14,81,77,51,67,30,30,726,298,130,177,0,14,64,64,13,21,0,14,267,113,252,177,222,175,30,28
1400000US06037403500,1414,267,929,209,265,86,26,33,0,14,509,188,0,14,0,14,129,68,0,14,129,68,485,183,56,35,0,14,0,14,0,14,0,14,160,144,269,129,167,91,102,80
1400000US06037403601,6713,1147,2937,439,1863,502,28,47,30,43,835,391,13,22,43,88,125,162,0,19,125,162,3776,1020,275,245,0,19,181,230,0,19,0,19,2058,1042,1262,468,1230,468,32,52
1400000US06037403702,4281,670,2624,540,1619,538,122,92,8,12,765,171,0,14,27,56,83,68,23,37,60,55,1657,479,139,118,0,14,0,14,0,14,0,14,375,204,1143,461,1110,462,33,41
1400000US06037403703,4848,707,2398,339,1268,282,67,111,0,14,831,347,0,14,42,39,190,107,23,29,167,106,2450,634,361,328,0,14,53,60,46,63,0,14,1139,580,851,291,598,271,253,238
1400000US06037403721,5669,893,2423,622,1182,365,512,475,6,11,607,218,0,19,31,37,85,84,13,21,72,81,3246,733,381,281,0,19,83,77,29,46,0,19,1052,439,1701,609,1555,570,146,158
1400000US06037403722,5564,725,1784,465,556,178,248,303,0,19,726,266,0,19,177,169,77,60,0,19,77,60,3780,735,181,125,131,205,93,110,10,18,0,19,1975,737,1390,423,1344,415,46,60
1400000US06037403801,5529,729,2744,688,804,356,518,364,0,19,1137,444,0,19,0,19,285,230,58,92,227,215,2785,602,670,394,0,19,155,253,0,19,0,19,747,423,1213,570,1131,564,82,135
1400000US06037403802,5749,801,2690,512,1831,427,119,87,0,19,497,139,110,126,0,19,133,111,0,19,133,111,3059,855,509,330,0,19,46,74,0,19,0,19,1432,530,1072,564,950,549,122,123
1400000US06037403901,2862,269,1790,304,1187,259,107,108,16,24,318,132,0,14,0,14,162,105,0,14,162,105,1072,289,135,103,0,14,24,30,0,14,0,14,412,263,501,214,357,159,144,127
1400000US06037403902,5265,828,2784,493,1634,408,130,86,0,19,799,377,0,19,52,55,169,126,0,19,169,126,2481,719,680,484,0,19,31,40,8,16,0,19,1055,457,707,301,660,303,47,49
1400000US06037404000,4398,657,1654,525,719,280,52,50,0,14,561,451,0,14,35,33,287,145,48,53,239,138,2744,492,310,256,0,14,48,49,0,14,0,14,1265,457,1121,338,1060,352,61,56
1400000US06037404100,6336,827,1260,423,606,225,199,307,0,19,429,266,0,19,0,19,26,33,0,19,26,33,5076,902,1280,578,0,19,270,325,0,19,0,19,2380,941,1146,377,1031,360,115,116
1400000US06037404201,3562,471,666,265,267,140,26,33,1,2,359,230,0,14,1,2,12,18,0,14,12,18,2896,476,457,291,74,93,219,203,0,14,15,22,1048,377,1083,523,742,423,341,225
1400000US06037404203,3948,623,1285,167,564,137,131,78,0,14,463,133,0,14,24,35,103,66,31,42,72,52,2663,634,580,542,2,4,13,17,23,27,12,18,1162,446,871,277,782,268,89,82
1400000US06037404301,6226,897,761,187,284,122,182,112,64,67,163,122,0,19,1,1,67,82,0,19,67,82,5465,909,1249,846,0,19,16,18,31,46,0,19,3160,642,1009,410,932,415,77,75
1400000US06037404302,2347,335,601,275,300,158,185,224,0,14,61,46,0,14,0,14,55,61,51,56,4,13,1746,321,176,146,0,14,24,28,2,4,0,14,816,305,728,286,629,267,99,76
1400000US06037404401,3808,640,671,279,516,293,0,14,0,14,107,75,0,14,0,14,48,40,0,14,48,40,3137,621,316,338,0,14,0,14,0,14,0,14,1478,529,1343,621,1317,627,26,39
1400000US06037404402,4673,640,1049,274,291,92,30,34,0,14,453,115,0,14,227,261,48,38,0,14,48,38,3624,642,266,197,7,12,0,14,0,14,0,14,1133,483,2218,631,2180,635,38,60
1400000US06037404501,2569,484,424,165,146,94,82,89,0,14,137,86,13,21,0,14,46,37,13,19,33,34,2145,513,129,84,0,14,121,109,61,101,0,14,1050,459,784,302,774,301,10,11
1400000US06037404503,3061,345,1012,259,206,108,72,65,0,14,513,144,128,106,0,14,93,103,0,14,93,103,2049,246,102,63,0,14,22,26,2,5,0,14,831,243,1092,292,992,297,100,81
1400000US06037404504,4856,758,1228,554,106,92,202,266,0,14,722,489,0,14,0,14,198,256,0,14,198,256,3628,646,193,139,76,86,37,41,0,14,0,14,2530,521,792,522,633,451,159,250
1400000US06037404600,1377,163,88,47,45,30,0,14,0,14,24,19,7,11,0,14,12,12,0,14,12,12,1289,169,217,98,0,14,57,46,0,14,0,14,525,171,490,120,462,121,28,17
1400000US06037404701,5362,708,1183,227,87,62,2,4,0,19,994,210,0,19,16,24,84,82,31,49,53,67,4179,671,931,520,8,12,375,307,0,19,0,19,1459,594,1406,396,1274,386,132,147
1400000US06037404702,4945,619,1600,390,150,94,36,57,4,8,1352,391,0,14,37,68,21,28,0,14,21,28,3345,677,693,422,0,14,47,71,0,14,0,14,1543,725,1062,433,968,448,94,110
1400000US06037404703,3172,498,789,318,57,35,61,68,11,17,641,310,0,14,0,14,19,21,0,14,19,21,2383,460,184,87,0,14,87,84,0,14,0,14,1608,406,504,232,504,232,0,14
1400000US06037404804,4333,466,1323,336,257,241,0,14,0,14,1066,370,0,14,0,14,0,14,0,14,0,14,3010,473,580,395,17,27,109,138,0,14,0,14,706,334,1598,656,1528,675,70,93
1400000US06037404805,2859,550,901,361,104,108,0,14,0,14,791,333,0,14,0,14,6,11,0,14,6,11,1958,536,482,312,0,14,11,16,0,14,0,14,654,317,811,451,761,453,50,87
1400000US06037404806,6207,822,1534,312,378,164,95,85,0,19,1047,263,0,19,0,19,14,14,3,6,11,12,4673,717,525,333,0,19,213,168,14,17,0,19,2808,671,1113,429,1113,429,0,19
1400000US06037404901,4898,878,1254,535,114,88,7,14,20,31,1058,530,0,14,0,14,55,68,0,14,55,68,3644,833,340,284,0,14,145,145,0,14,0,14,1853,814,1306,449,1306,449,0,14
1400000US06037404902,3095,375,1090,235,94,51,4,7,0,14,948,212,0,14,21,32,23,38,0,14,23,38,2005,322,280,122,0,14,83,64,0,14,0,14,1062,297,580,242,574,242,6,10
1400000US06037404903,2667,283,862,154,65,49,32,54,3,6,690,176,59,78,6,9,7,10,7,10,0,14,1805,297,215,193,0,14,113,115,86,116,0,14,634,237,757,246,757,246,0,14
1400000US06037405001,5218,621,1258,458,134,66,29,47,0,19,1038,478,0,19,0,19,57,55,0,19,57,55,3960,523,299,197,0,19,253,281,0,19,51,79,1776,566,1581,432,1494,435,87,104
1400000US06037405002,2935,534,600,131,88,60,6,10,0,14,485,120,0,14,12,17,9,13,0,14,9,13,2335,538,275,149,48,75,86,83,0,14,0,14,895,391,1031,458,1025,458,6,9
1400000US06037405101,5403,932,1830,698,151,91,34,36,0,19,1538,751,36,43,0,19,71,63,0,19,71,63,3573,706,351,279,0,19,261,203,0,19,0,19,1190,367,1771,865,1753,855,18,27
1400000US06037405102,5110,543,1522,349,138,89,98,101,0,19,1267,308,0,19,0,19,19,31,19,31,0,19,3588,535,154,157,10,16,379,380,0,19,0,19,1360,523,1685,583,1581,574,104,167
1400000US06037405201,5232,721,1295,352,160,96,29,32,59,88,798,210,0,19,0,19,249,276,0,19,249,276,3937,662,787,479,0,19,372,257,24,40,0,19,1377,496,1377,390,1303,407,74,113
1400000US06037405202,4519,777,1081,230,69,53,8,10,9,15,972,231,0,14,0,14,23,37,0,14,23,37,3438,780,157,153,0,14,528,289,0,14,0,14,1785,807,968,373,968,373,0,14
1400000US06037405203,2804,306,843,139,155,75,11,12,17,28,655,147,0,14,0,14,5,6,0,14,5,6,1961,292,328,176,0,14,0,14,25,37,0,14,816,294,792,241,792,241,0,14
1400000US06037405301,3053,403,1138,359,317,170,1,5,0,14,803,320,0,14,17,19,0,14,0,14,0,14,1915,360,297,200,0,14,116,123,0,14,0,14,699,313,803,308,620,250,183,148
